CODCURSO;CURSO;CURRICULO;CODIGO;DISCIPLINA;CODUA;UA;SEMESTRE;HORAS;CODPREREQUISITO;PREREQUISITO;ORDEM;OPERADOR
13309210;HIST?RIA (LIC) - N;1986;1304006;HIST?RIA DA EDUCA??O I (GERAL);13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1304069;HIST?RIA DA EDUCA??O II (BRAS);13040000;UNID. ACAD. DE EDUCA??O;NA;NA;1304006;HIST?RIA DA EDUCA??O I (GERAL);1;
13309210;HIST?RIA (LIC) - N;1986;1105040;HIST?RIA DA TECNOLOGIA I;11050000;UNID. ACAD. DE ENGENHARIA MEC?NICA;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1105041;HIST?RIA DA TECNOLOGIA II;11050000;UNID. ACAD. DE ENGENHARIA MEC?NICA;NA;NA;1105040;HIST?RIA DA TECNOLOGIA I;1;
13309210;HIST?RIA (LIC) - N;1986;1306039;HIST?RIA DE CAMPINA GRANDE;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1305001;INTRODUCAO A ANTROPOLOGIA;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1305184;INTRODUCAO A POLITICA;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1304015;INTRODUCAO A PSICOLOGIA;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1305027;INTRODUCAO A SOCIOLOGIA;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1304060;JUDO - FEM;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1304173;JUDO - MASC/FEM;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1304207;LIBRAS;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1305024;MATRICULA INSTITUCIONAL;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1305018;PARTIDOS POLITICOS;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;NA;NA;1305016;TEORIA POLITICA I;1;
13309210;HIST?RIA (LIC) - N;1986;1304016;PSICOLOGIA SOCIAL;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1304113;SOCIOLOGIA DA EDUCA??O;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1305032;SOCIOLOGIA DO DESENVOLVIMENTO;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;NA;NA;1305146;TEORIA SOCIOLOGICA III;1;OU
13309210;HIST?RIA (LIC) - N;1986;1305032;SOCIOLOGIA DO DESENVOLVIMENTO;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;NA;NA;1303011;TEORIA DO DESENVOLVIMENTO ECONOMICO;2;OU
13309210;HIST?RIA (LIC) - N;1986;1305032;SOCIOLOGIA DO DESENVOLVIMENTO;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;NA;NA;1303046;DESENVOLVIMENTO SOCIO-ECONOMICO II;3;OU
13309210;HIST?RIA (LIC) - N;1986;1305032;SOCIOLOGIA DO DESENVOLVIMENTO;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;NA;NA;1303075;TEORIA DO DESENVOLVIMENTO ECONOMICO;4;
13309210;HIST?RIA (LIC) - N;1986;1306064;TEH (COMPLEMENTACAO DA PRAT. DE ENSINO);13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1306068;",""TEH (HIST. ORAL,, MEM?RIA E IDENTIDADE)"",";13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1306066;TEH (HIST. SOCIAL E HIST. CULTURAL);13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1306075;TEH (HIST?RIA DA ?FRICA);13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1306302;TEH (HIST?RIA DAS RELIGI?ES NO BRASIL);13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1306065;",""TEH (HIST?RIA,, MEM?RIA,, BIOGRAFIA)"",";13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1306056;TEH (INT. ESTUDO DA INFORM?TICA);13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1306069;TEH (M?TODOS EM HIST?RIA);13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1306061;TEH (O IMAGINARIO DA CIDADE MODERNA);13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1306052;TEH (POL?TICA DA EDUCA??O);13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1306059;TEH (TEORIA E MET. NO ENS. DE HIST?RIA);13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1306067;TEH (ULC NO ENS. E NA PESQ. EM HIST?RIA);13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1306054;TEH(A ESC NUMA P. COMPARATIVA);13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1306297;TEH(AS CAPTURAS DO VOO DAS EMO? NA PESQ);13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1306062;",""TEH(CURRICULO,, HISTORICO E ENSINO)"",";13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1306072;TEH(EST POS-COL DAS IDENT ETNICO-RACIAIS;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1306084;",""TEH(HIST E MEM:ESC DE SI,,SUBJ E PRAT EDU"",";13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1306074;TEH(HIST.E NAT.-PERS.E CAM. DA HIST.AMB);13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1306049;TEH(HISTORIOG INGLESA CONTEMP);13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1306076;TEH(IMAG DA FORM TERR DO ESPA BRASILEIRO;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1306063;TEH(IMAGINARIOS MITOS E MITOLOGIAS POLIT;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1306318;TEH(IMP E CONF URBANOS NO BRASIL CONTEMP;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1306071;TEH(METOD HIST E GEOG P/ENS FUNDAMENTAL);13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1306058;TEH(MODERNIDADE BRASILEIRA-ANOS 50);13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1306051;TEH(O NASC. CONTRACULTURA EUA);13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1306073;TEH(ROMA AUGUSTANA - REPRES DO POL?TICO);13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1306070;TEH(ROMA SOCIED E CULTURA EPOCA IMPERIAL;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1306050;TEH(TEOR.E MET.EM H.DOS COST.);13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1305180;TEORIA DO CONHECIMENTO;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1303075;TEORIA DO DESENVOLVIMENTO ECONOMICO;13030000;UNID. ACAD. DE ECONOMIA E FINANCAS;NA;NA;1303074;HIST?RIA DAS IDEIAS ECON?MICAS;1;OU
13309210;HIST?RIA (LIC) - N;1986;1303075;TEORIA DO DESENVOLVIMENTO ECONOMICO;13030000;UNID. ACAD. DE ECONOMIA E FINANCAS;NA;NA;1303037;HIST?RIA DAS IDEIAS ECON?MICAS;2;
13309210;HIST?RIA (LIC) - N;1986;1305016;TEORIA POLITICA I;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;NA;NA;1305015;INTRODUCAO A POLITICA;1;OU
13309210;HIST?RIA (LIC) - N;1986;1305016;TEORIA POLITICA I;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;NA;NA;1305184;INTRODUCAO A POLITICA;2;
13309210;HIST?RIA (LIC) - N;1986;1305187;TEORIA SOCIOLOGICA I;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;NA;NA;1305027;INTRODUCAO A SOCIOLOGIA;1;
13309210;HIST?RIA (LIC) - N;1986;1305049;TEORIA SOCIOLOGICA II;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;NA;NA;1305028;TEORIA SOCIOLOGICA I;1;OU
13309210;HIST?RIA (LIC) - N;1986;1305049;TEORIA SOCIOLOGICA II;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;NA;NA;1305187;TEORIA SOCIOLOGICA I;2;
13309210;HIST?RIA (LIC) - N;1986;1304024;VOLEIBOL - MAS/FEM;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13309210;HIST?RIA (LIC) - N;1986;1304012;VOLEIBOL - MASC/FEM;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1304027;ATLETISMO - MASC;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1304122;BASQUETE   MASC/FEM;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1304025;BASQUETEBOL - FEM;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1304013;BASQUETEBOL - MASC;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306036;CIVILIZA??O IB?RICA;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1305107;CULTURA BRASILEIRA;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1304004;DIDATICA;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1303012;ECONOMIA BRASILEIRA;13030000;UNID. ACAD. DE ECONOMIA E FINANCAS;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1304009;EDUCA??O F?SICA;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1304087;ESTRUT FUNC ENS I-II GRAUS;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1304001;FILOSOFIA DA EDUCA??O;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1307009;FRANCES;13070000;UNID. ACAD. DE LETRAS;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1304172;FUTEBOL MASCULINO;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1304055;FUTSAL;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1304123;FUTSAL - FEM;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1308001;GEOGRAFIA ECONOMICA;13080000;UNID. ACAD. DE GEOGRAFIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1308046;GEOGRAFIA HUMANA;13080000;UNID. ACAD. DE GEOGRAFIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1308020;GEOGRAFIA REGIONAL DO BRASIL;13080000;UNID. ACAD. DE GEOGRAFIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1304022;GINASTICA - FEM;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1304010;GINASTICA - MASC;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1304026;HANDEBOL - FEM;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306032;HIST DA AGRICULTURA BRASILEIRA;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306029;HIST DO PENS POL E SOC  GERAL;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306030;HIST DO PENS POL E SOC BRASIL;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306031;HIST DOS MOV SOCIAIS NO BRASIL;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306003;HIST?RIA ANTIGA OCIDENTAL;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306002;HIST?RIA ANTIGA ORIENTAL;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306008;HIST?RIA CONTEMPOR?NEA I;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306009;HIST?RIA CONTEMPOR?NEA II;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306010;HIST?RIA CONTEMPOR?NEA III;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306015;HIST?RIA DA AM?RICA I;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306016;HIST?RIA DA AM?RICA II;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306017;HIST?RIA DA AM?RICA III;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1302019;HIST?RIA DA ARTE;13020000;UNID. ACAD. DE ARTES;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306042;HIST?RIA DA ARTE NO BRASIL;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1304006;HIST?RIA DA EDUCA??O I (GERAL);13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1304069;HIST?RIA DA EDUCA??O II (BRAS);13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306025;HIST?RIA DA PARA?BA I;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306026;HIST?RIA DA PARA?BA II;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1105040;HIST?RIA DA TECNOLOGIA I;11050000;UNID. ACAD. DE ENGENHARIA MEC?NICA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1105041;HIST?RIA DA TECNOLOGIA II;11050000;UNID. ACAD. DE ENGENHARIA MEC?NICA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306039;HIST?RIA DE CAMPINA GRANDE;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306011;HIST?RIA DO BRASIL I;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306012;HIST?RIA DO BRASIL II;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306013;HIST?RIA DO BRASIL III;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306014;HIST?RIA DO BRASIL IV;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306024;HIST?RIA DO NORDESTE;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306028;HIST?RIA ECON?MICA DO BRASIL;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306027;HIST?RIA ECON?MICA GERAL;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306005;HIST?RIA MEDIEVAL OCIDENTAL;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306004;HIST?RIA MEDIEVAL ORIENTAL;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306007;HIST?RIA MODERNA OCIDENTAL;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306006;HIST?RIA MODERNA ORIENTAL;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306020;HISTORIOGRAFIA BRASILEIRA;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1307011;INGLES;13070000;UNID. ACAD. DE LETRAS;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1305001;INTRODUCAO A ANTROPOLOGIA;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1303036;INTRODUCAO A ECONOMIA POLITICA;13030000;UNID. ACAD. DE ECONOMIA E FINANCAS;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1305184;INTRODUCAO A POLITICA;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1304015;INTRODUCAO A PSICOLOGIA;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1305027;INTRODUCAO A SOCIOLOGIA;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306018;INTRODU??O AO ESTUDO DA HIST?RIA;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1304060;JUDO - FEM;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1304207;LIBRAS;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1307045;LINGUA PORTUGUESA;13070000;UNID. ACAD. DE LETRAS;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306023;MET.DO ENS.DE HIST. NO I E IIG;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306021;M?TODOS E T?C. PESQUISA EM HIST?RIA I;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306022;M?TODOS E T?C. PESQUISA EM HIST?RIA II;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306040;PALEOGRAFIA;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1305018;PARTIDOS POLITICOS;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306038;PRAT ENS HIST NA ESC I E II G;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306001;PR?-HIST?RIA;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1304019;PSIC EDUCACIONAL/APRENDIZAGEM;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1304058;PSICOLOGIA EDUCAC/ADOLESCENCIA;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1304016;PSICOLOGIA SOCIAL;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1304113;SOCIOLOGIA DA EDUCA??O;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306064;TEH (COMPLEMENTACAO DA PRAT. DE ENSINO);13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306068;",""TEH (HIST. ORAL,, MEM?RIA E IDENTIDADE)"",";13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306066;TEH (HIST. SOCIAL E HIST. CULTURAL);13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306075;TEH (HIST?RIA DA ?FRICA);13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306065;",""TEH (HIST?RIA,, MEM?RIA,, BIOGRAFIA)"",";13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306055;TEH (INT. AO EST. DA INFORM?TICA);13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306061;TEH (O IMAGINARIO DA CIDADE MODERNA);13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306059;TEH (TEORIA E MET. NO ENS. DE HIST?RIA);13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306054;TEH(A ESC NUMA P. COMPARATIVA);13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306297;TEH(AS CAPTURAS DO VOO DAS EMO? NA PESQ);13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306062;",""TEH(CURRICULO,, HISTORICO E ENSINO)"",";13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306076;TEH(IMAG DA FORM TERR DO ESPA BRASILEIRO;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306058;TEH(MODERNIDADE BRASILEIRA-ANOS 50);13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306051;TEH(O NASC. CONTRACULTURA EUA);13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1306019;TEORIA DA HIST?RIA;13060000;UNID. ACAD. DE HIST?RIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1305180;TEORIA DO CONHECIMENTO;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1305016;TEORIA POLITICA I;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1305187;TEORIA SOCIOLOGICA I;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1304024;VOLEIBOL - MAS/FEM;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13309211;HIST?RIA (LIC) - N;1986;1304012;VOLEIBOL - MASC/FEM;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
21309210;HIST?RIA (LIC) - N;1979;2102041;ANTROPOLOGIA CULTURAL;21020000;UNID. ACAD. DE CI?NCIAS EXATAS E DA NATUREZA;NA;NA;NA;;NA;
21309210;HIST?RIA (LIC) - N;1979;2103002;DIDATICA;21030000;UNID. ACAD. DE EDUCA??O;NA;NA;2103001;PSICOLOGIA EDUCACIONAL;1;
21309210;HIST?RIA (LIC) - N;1979;2103012;EDUCA??O F?SICA;21030000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
21309210;HIST?RIA (LIC) - N;1979;2103003;ESTRUTURA FUNC DO ENSINO 1? E 2? GRAUS;21030000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
